,size,color,shape,target,concept
1151,2,0,0,0,0
1152,0,0,1,1,0
1153,0,1,1,0,0
1154,0,0,2,1,0
1155,0,1,1,0,0
1156,0,0,0,1,0
1157,1,1,2,0,0
1158,0,0,1,1,0
1159,1,0,1,0,0
1160,0,0,2,1,0
1161,1,0,0,0,0
1162,0,0,2,1,0
1163,2,0,2,0,0
1164,0,0,2,1,0
1165,1,0,0,0,0
1166,0,0,1,1,0
1167,1,1,2,0,0
1168,0,0,0,1,0
1169,2,2,1,0,0
1170,0,0,0,1,0
1171,1,0,1,0,0
1172,0,0,0,1,0
1173,1,0,2,0,0
1174,0,0,0,1,0
1175,2,0,2,0,0
1176,0,0,1,1,0
1177,2,0,1,0,0
1178,0,0,0,1,0
1179,2,0,2,0,0
1180,0,0,0,1,0
1181,2,0,2,0,0
1182,0,0,2,1,0
1183,0,1,2,0,0
1184,0,0,0,1,0
1185,0,1,0,0,0
1186,0,0,1,1,0
1187,1,1,1,0,0
1188,0,0,1,1,0
1189,2,0,0,0,0
1190,0,0,1,1,0
1191,2,1,2,0,0
1192,0,0,2,1,0
1193,0,2,0,0,0
1194,0,0,2,1,0
1195,1,2,0,0,0
1196,0,0,1,1,0
1197,0,1,0,0,0
1198,0,0,2,1,0
1199,2,1,1,0,0
1200,0,0,2,1,0
1201,1,2,0,0,0
1202,0,0,0,1,0
1203,2,2,0,0,0
1204,0,0,0,1,0
1205,2,0,1,0,0
1206,0,0,0,1,0
1207,2,2,0,0,0
1208,0,0,1,1,0
1209,2,2,2,0,0
1210,0,0,2,1,0
1211,0,1,1,0,0
1212,0,0,2,1,0
1213,1,0,0,0,0
1214,0,0,0,1,0
1215,0,1,0,0,0
1216,0,0,0,1,0
1217,2,1,2,0,0
1218,0,0,2,1,0
1219,2,0,2,0,0
1220,0,0,0,1,0
1221,1,1,1,0,0
1222,0,0,2,1,0
1223,1,0,1,0,0
1224,0,0,0,1,0
1225,1,0,0,0,0
1226,0,0,0,1,0
1227,2,0,1,0,0
1228,0,0,2,1,0
1229,1,2,2,0,0
1230,0,0,2,1,0
1231,2,1,1,0,0
1232,0,0,0,1,0
1233,2,2,0,0,0
1234,0,0,1,1,0
1235,0,1,0,0,0
1236,0,0,2,1,0
1237,1,2,0,0,0
1238,0,0,0,1,0
1239,2,0,2,0,0
1240,0,0,0,1,0
1241,1,1,0,0,0
1242,0,0,1,1,0
1243,1,1,1,0,0
1244,0,0,0,1,0
1245,2,1,2,0,0
1246,0,0,2,1,0
1247,1,1,2,0,0
1248,0,0,0,1,0
1249,2,0,1,0,0
1250,0,0,1,1,0
1251,1,1,2,0,0
1252,0,0,1,1,0
1253,0,2,0,0,0
1254,0,0,1,1,0
1255,1,0,2,0,0
1256,0,0,2,1,0
1257,1,0,1,0,0
1258,0,0,0,1,0
1259,1,0,2,0,0
1260,0,0,2,1,0
1261,1,2,0,0,0
1262,0,0,0,1,0
1263,2,0,0,0,0
1264,0,0,2,1,0
1265,0,2,0,0,0
1266,0,0,1,1,0
1267,0,2,2,0,0
1268,0,0,0,1,0
1269,1,2,2,0,0
1270,0,0,1,1,0
1271,1,1,1,0,0
1272,0,0,2,1,0
1273,1,1,1,0,0
1274,0,0,1,1,0
1275,0,1,1,0,0
1276,0,0,0,1,0
1277,2,0,2,0,0
1278,0,0,0,1,0
1279,1,0,0,0,0
1280,0,0,1,1,0
1281,0,2,2,0,0
1282,0,0,2,1,0
1283,0,2,2,0,0
1284,0,0,0,1,0
1285,2,0,1,0,0
1286,0,0,2,1,0
1287,2,2,0,0,0
1288,0,0,1,1,0
1289,1,0,2,0,0
1290,0,0,0,1,0
1291,2,2,1,0,0
1292,0,0,2,1,0
1293,0,1,1,0,0
1294,0,0,1,1,0
1295,0,1,2,0,0
1296,0,0,0,1,0
1297,2,0,2,0,0
1298,0,0,2,1,0
1299,2,2,1,0,0
1300,0,0,0,1,0
1301,0,1,2,0,0
1302,0,0,0,1,0
1303,1,1,0,0,0
1304,0,0,1,1,0
1305,0,2,2,0,0
1306,0,0,2,1,0
1307,0,2,0,0,0
1308,0,0,0,1,0
1309,2,2,2,0,0
1310,0,0,1,1,0
1311,1,0,2,0,0
1312,0,0,2,1,0
1313,0,1,1,0,0
1314,0,0,0,1,0
1315,1,0,0,0,0
1316,0,0,0,1,0
1317,0,1,0,0,0
1318,0,0,2,1,0
1319,1,1,0,0,0
1320,0,0,1,1,0
1321,2,1,2,0,0
1322,0,0,0,1,0
1323,1,2,1,0,0
1324,0,0,0,1,0
1325,1,2,1,0,0
1326,0,0,1,1,0
1327,2,2,1,0,0
1328,0,0,1,1,0
1329,0,1,0,0,0
1330,0,0,0,1,0
1331,1,0,1,0,0
1332,0,0,2,1,0
1333,1,2,2,0,0
1334,0,0,0,1,0
1335,1,0,0,0,0
1336,0,0,1,1,0
1337,2,2,1,0,0
1338,0,0,2,1,0
1339,2,1,0,0,0
1340,0,0,2,1,0
1341,2,2,2,0,0
1342,0,0,0,1,0
1343,2,1,0,0,0
1344,0,0,1,1,0
1345,2,1,1,0,0
1346,0,0,1,1,0
1347,2,1,2,0,0
1348,0,0,0,1,0
1349,1,2,1,0,0
1350,0,0,0,1,0
1351,0,1,1,0,0
1352,0,0,2,1,0
1353,0,1,0,0,0
1354,0,0,0,1,0
1355,1,1,2,0,0
1356,0,0,0,1,0
1357,0,2,2,0,0
1358,0,0,0,1,0
1359,1,0,1,0,0
1360,0,0,2,1,0
1361,0,2,1,0,0
1362,0,0,2,1,0
1363,2,1,2,0,0
1364,0,0,1,1,0
1365,2,2,0,0,0
1366,0,0,0,1,0
1367,1,2,0,0,0
1368,0,0,1,1,0
1369,1,0,0,0,0
1370,0,0,2,1,0
1371,1,1,1,0,0
1372,0,0,1,1,0
1373,2,0,2,0,0
1374,0,0,1,1,0
1375,0,2,1,0,0
1376,0,0,1,1,0
1377,2,2,0,0,0
1378,0,0,2,1,0
1379,1,1,2,0,0
1380,0,0,0,1,0
1381,0,2,1,0,0
1382,0,0,1,1,0
1383,1,2,2,0,0
1384,0,0,2,1,0
1385,2,0,1,0,0
1386,0,0,2,1,0
1387,0,1,2,0,0
1388,0,0,2,1,0
1389,1,2,2,0,0
1390,0,0,1,1,0
1391,1,2,2,0,0
1392,0,0,1,1,0
1393,2,1,0,0,0
1394,0,0,1,1,0
1395,2,0,0,0,0
1396,0,0,0,1,0
1397,2,0,1,0,0
1398,0,0,2,1,0
1399,2,1,2,0,0
1400,0,0,2,1,0
1401,0,2,1,0,0
1402,0,0,1,1,0
1403,0,2,2,0,0
1404,0,0,1,1,0
1405,1,0,1,0,0
1406,0,0,0,1,0
1407,2,2,0,0,0
1408,0,0,0,1,0
1409,1,1,0,0,0
1410,0,0,2,1,0
1411,1,2,1,0,0
1412,0,0,0,1,0
1413,1,1,2,0,0
1414,0,0,2,1,0
1415,1,1,2,0,0
1416,0,0,1,1,0
1417,2,2,2,0,0
1418,0,0,0,1,0
1419,2,2,2,0,0
1420,0,0,2,1,0
1421,0,2,2,0,0
1422,0,0,1,1,0
1423,0,1,1,0,0
1424,0,0,0,1,0
1425,1,1,0,0,0
1426,0,0,1,1,0
1427,0,2,1,0,0
1428,0,0,1,1,0
1429,2,1,0,0,0
1430,0,0,0,1,0
1431,2,2,1,0,0
1432,0,0,2,1,0
1433,1,0,2,0,0
1434,0,0,1,1,0
1435,2,0,0,0,0
1436,0,0,0,1,0
1437,1,1,0,0,0
1438,0,0,0,1,0
1439,1,0,0,0,0
1440,0,0,1,1,0
1441,1,2,1,0,0
1442,0,0,1,1,0
1443,1,1,2,0,0
1444,0,0,0,1,0
1445,2,2,2,0,0
1446,0,0,0,1,0
1447,1,2,2,0,0
1448,0,0,1,1,0
1449,0,2,1,0,0
1450,0,0,1,1,0
1451,2,1,1,0,0
1452,0,0,0,1,0
1453,1,1,1,0,0
1454,0,0,1,1,0
1455,1,1,1,0,0
1456,0,0,0,1,0
1457,1,0,2,0,0
1458,0,0,1,1,0
1459,1,0,2,0,0
1460,0,0,0,1,0
1461,0,1,0,0,0
1462,0,0,1,1,0
1463,2,0,1,0,0
1464,0,0,2,1,0
1465,1,0,0,0,0
1466,0,0,1,1,0
1467,2,2,2,0,0
1468,0,0,0,1,0
1469,2,2,0,0,0
1470,0,0,1,1,0
1471,1,0,1,0,0
1472,0,0,1,1,0
1473,2,2,2,0,0
1474,0,0,0,1,0
1475,2,2,0,0,0
1476,0,0,0,1,0
1477,0,1,1,0,0
1478,0,0,0,1,0
1479,2,2,1,0,0
1480,0,0,1,1,0
1481,2,1,2,0,0
1482,0,0,0,1,0
1483,0,1,0,0,0
1484,0,0,0,1,0
1485,2,1,0,0,0
1486,0,0,0,1,0
1487,0,1,0,0,0
1488,0,0,1,1,0
1489,2,0,1,0,0
1490,0,0,0,1,0
1491,1,0,2,0,0
1492,0,0,0,1,0
1493,0,1,1,0,0
1494,0,0,0,1,0
1495,1,0,0,0,0
1496,0,0,2,1,0
1497,1,0,1,0,0
1498,0,0,1,1,0
1499,2,2,0,0,0
1500,0,0,2,1,0
1501,2,0,2,0,0
1502,0,0,1,1,0
1503,2,1,2,0,0
1504,0,0,1,1,0
1505,1,1,2,0,0
1506,0,0,1,1,0
1507,0,2,0,0,0
1508,0,0,2,1,0
1509,0,1,1,0,0
1510,0,0,2,1,0
1511,0,1,0,0,0
1512,0,0,2,1,0
1513,2,1,1,0,0
1514,0,0,1,1,0
1515,2,2,0,0,0
1516,0,0,2,1,0
1517,1,1,0,0,0
1518,0,0,1,1,0
1519,0,1,1,0,0
1520,0,0,0,1,0
1521,2,1,1,0,0
1522,0,0,1,1,0
1523,0,1,0,0,0
1524,0,0,1,1,0
1525,0,2,0,0,0
1526,0,0,0,1,0
1527,0,2,1,0,0
1528,0,0,2,1,0
1529,0,2,1,0,0
1530,0,0,0,1,0
1531,0,2,0,0,0
1532,0,0,0,1,0
1533,0,2,1,0,0
1534,0,0,2,1,0
1535,0,1,1,0,0
1536,0,0,2,1,0
1537,0,1,2,0,0
1538,0,0,2,1,0
1539,0,1,1,0,0
1540,0,0,2,1,0
1541,0,1,2,0,0
1542,0,0,1,1,0
1543,1,1,1,0,0
1544,0,0,0,1,0
1545,2,0,1,0,0
1546,0,0,1,1,0
1547,2,2,1,0,0
1548,0,0,1,1,0
1549,1,2,1,0,0
1550,0,0,1,1,0
1551,0,2,2,0,0
1552,0,0,2,1,0
1553,0,2,0,0,0
1554,0,0,1,1,0
1555,2,0,2,0,0
1556,0,0,1,1,0
1557,0,2,1,0,0
1558,0,0,0,1,0
1559,2,2,2,0,0
1560,0,0,1,1,0
1561,0,2,1,0,0
1562,0,0,1,1,0
1563,2,1,2,0,0
1564,0,0,1,1,0
1565,0,2,1,0,0
1566,0,0,1,1,0
1567,0,1,2,0,0
1568,0,0,1,1,0
1569,0,2,2,0,0
1570,0,0,1,1,0
1571,2,0,1,0,0
1572,0,0,2,1,0
1573,0,1,1,0,0
1574,0,0,0,1,0
1575,2,1,1,0,0
1576,0,0,2,1,0
1577,1,1,2,0,0
1578,0,0,1,1,0
1579,2,2,1,0,0
1580,0,0,2,1,0
1581,2,0,2,0,0
1582,0,0,1,1,0
1583,2,0,0,0,0
1584,0,0,0,1,0
1585,2,0,2,0,0
1586,0,0,0,1,0
1587,0,1,2,0,0
1588,0,0,2,1,0
1589,2,0,2,0,0
1590,0,0,2,1,0
1591,1,1,0,0,0
1592,0,0,0,1,0
1593,1,1,2,0,0
1594,0,0,1,1,0
1595,2,0,2,0,0
1596,0,0,2,1,0
1597,0,1,0,0,0
1598,0,0,0,1,0
1599,1,2,0,0,0
1600,0,0,1,1,0
1601,2,2,0,0,0
1602,0,0,1,1,0
1603,0,1,0,0,0
1604,0,0,1,1,0
1605,2,2,1,0,0
1606,0,0,1,1,0
1607,1,2,2,0,0
1608,0,0,0,1,0
1609,2,2,0,0,0
1610,0,0,2,1,0
1611,1,2,1,0,0
1612,0,0,2,1,0
1613,0,2,2,0,0
1614,0,0,1,1,0
1615,2,0,1,0,0
1616,0,0,0,1,0
1617,1,2,0,0,0
1618,0,0,0,1,0
1619,2,0,2,0,0
1620,0,0,1,1,0
1621,1,1,0,0,0
1622,0,0,1,1,0
1623,1,0,2,0,0
1624,0,0,2,1,0
1625,1,1,0,0,0
1626,0,0,2,1,0
1627,2,2,1,0,0
1628,0,0,1,1,0
1629,1,1,0,0,0
1630,0,0,1,1,0
1631,0,1,1,0,0
1632,0,0,1,1,0
1633,1,0,1,0,0
1634,0,0,0,1,0
1635,2,1,1,0,0
1636,0,0,1,1,0
1637,2,2,1,0,0
1638,0,0,0,1,0
1639,1,1,2,0,0
1640,0,0,0,1,0
1641,0,1,2,0,0
1642,0,0,1,1,0
1643,2,2,1,0,0
1644,0,0,2,1,0
1645,1,1,2,0,0
1646,0,0,1,1,0
1647,0,2,1,0,0
1648,0,0,1,1,0
1649,2,0,1,0,0
1650,0,0,2,1,0
1651,0,2,0,0,0
1652,0,0,0,1,0
1653,1,0,0,0,0
1654,0,0,1,1,0
1655,2,1,1,0,0
1656,0,0,2,1,0
1657,1,2,2,0,0
1658,0,0,1,1,0
1659,0,2,2,0,0
1660,0,0,2,1,0
1661,1,2,1,0,0
1662,0,0,0,1,0
1663,1,1,1,0,0
1664,0,0,0,1,0
1665,2,0,2,0,0
1666,0,0,0,1,0
1667,1,2,2,0,0
1668,0,0,0,1,0
1669,1,0,1,0,0
1670,0,0,2,1,0
1671,1,2,0,0,0
1672,0,0,0,1,0
1673,0,1,1,0,0
1674,0,0,1,1,0
1675,2,0,1,0,0
1676,0,0,0,1,0
1677,0,2,2,0,0
1678,0,0,0,1,0
1679,1,1,1,0,0
1680,0,0,2,1,0
1681,0,2,1,0,0
1682,0,0,2,1,0
1683,2,2,1,0,0
1684,0,0,0,1,0
1685,2,2,2,0,0
1686,0,0,0,1,0
1687,2,1,0,0,0
1688,0,0,1,1,0
1689,2,1,1,0,0
1690,0,0,0,1,0
1691,0,1,2,0,0
1692,0,0,1,1,0
1693,2,2,1,0,0
1694,0,0,2,1,0
1695,2,1,2,0,0
1696,0,0,1,1,0
1697,1,2,0,0,0
1698,0,0,2,1,0
1699,2,1,2,0,0
1700,0,0,2,1,0
1701,2,0,0,0,0
1702,0,0,1,1,0
1703,1,0,2,0,0
1704,0,0,1,1,0
1705,0,1,1,0,0
1706,0,0,0,1,0
1707,0,1,0,0,0
1708,0,0,2,1,0
1709,1,2,1,0,0
1710,0,0,1,1,0
1711,1,0,1,0,0
1712,0,0,1,1,0
1713,0,2,1,0,0
1714,0,0,0,1,0
1715,2,0,1,0,0
1716,0,0,0,1,0
1717,2,0,0,0,0
1718,0,0,2,1,0
1719,2,1,1,0,0
1720,0,0,1,1,0
1721,2,1,2,0,0
1722,0,0,0,1,0
1723,2,1,1,0,0
1724,0,0,0,1,0
1725,2,1,1,0,0
1726,0,0,2,1,0
1727,2,1,2,0,0
1728,0,0,1,1,0
1729,1,0,2,0,0
1730,0,0,0,1,0
1731,1,0,1,0,0
1732,0,0,1,1,0
1733,2,1,2,0,0
1734,0,0,1,1,0
1735,0,2,2,0,0
1736,0,0,0,1,0
1737,2,0,0,0,0
1738,0,0,1,1,0
1739,0,2,0,0,0
1740,0,0,0,1,0
1741,2,2,0,0,0
1742,0,0,1,1,0
1743,0,1,0,0,0
1744,0,0,2,1,0
1745,1,1,2,0,0
1746,0,0,2,1,0
1747,2,2,2,0,0
1748,0,0,1,1,0
1749,2,2,2,0,0
1750,0,0,2,1,0
1751,0,1,1,0,0
1752,0,0,0,1,0
1753,0,2,1,0,0
1754,0,0,2,1,0
1755,0,2,1,0,0
1756,0,0,1,1,0
1757,1,2,0,0,0
1758,0,0,2,1,0
1759,1,2,2,0,0
1760,0,0,1,1,0
1761,1,2,1,0,0
1762,0,0,0,1,0
1763,1,1,0,0,0
1764,0,0,1,1,0
1765,1,2,2,0,0
1766,0,0,0,1,0
1767,0,1,0,0,0
1768,0,0,2,1,0
1769,0,2,0,0,0
1770,0,0,1,1,0
1771,1,0,1,0,0
1772,0,0,1,1,0
1773,1,1,2,0,0
1774,0,0,0,1,0
1775,1,0,1,0,0
1776,0,0,0,1,0
1777,0,2,0,0,0
1778,0,0,2,1,0
1779,2,0,0,0,0
1780,0,0,0,1,0
1781,0,1,2,0,0
1782,0,0,2,1,0
1783,2,1,1,0,0
1784,0,0,2,1,0
1785,1,2,0,0,0
1786,0,0,1,1,0
1787,0,2,0,0,0
1788,0,0,2,1,0
1789,0,1,1,0,0
1790,0,0,2,1,0
1791,0,1,1,0,0
1792,0,0,2,1,0
1793,1,1,2,0,0
1794,0,0,0,1,0
1795,1,2,1,0,0
1796,0,0,1,1,0
1797,1,2,2,0,0
1798,0,0,2,1,0
1799,0,1,1,0,0
1800,0,0,0,1,0
1801,0,2,2,0,0
1802,0,0,2,1,0
1803,2,1,1,0,0
1804,0,0,0,1,0
1805,1,0,0,0,0
1806,0,0,1,1,0
1807,2,0,0,0,0
1808,0,0,2,1,0
1809,0,2,2,0,0
1810,0,0,1,1,0
1811,2,0,2,0,0
1812,0,0,2,1,0
1813,2,0,0,0,0
1814,0,0,1,1,0
1815,0,1,0,0,0
1816,0,0,1,1,0
1817,2,0,0,0,0
1818,0,0,2,1,0
1819,1,0,2,0,0
1820,0,0,2,1,0
1821,0,1,0,0,0
1822,0,0,1,1,0
1823,1,0,1,0,0
1824,0,0,0,1,0
1825,2,2,2,0,0
1826,0,0,2,1,0
1827,1,1,1,0,0
1828,0,0,0,1,0
1829,1,1,0,0,0
1830,0,0,1,1,0
1831,2,2,2,0,0
1832,0,0,0,1,0
1833,2,0,0,0,0
1834,0,0,2,1,0
1835,1,0,0,0,0
1836,0,0,0,1,0
1837,2,0,0,0,0
1838,0,0,2,1,0
1839,0,2,0,0,0
1840,0,0,1,1,0
1841,0,2,2,0,0
1842,0,0,0,1,0
1843,2,0,1,0,0
1844,0,0,1,1,0
1845,2,0,0,0,0
1846,0,0,2,1,0
1847,1,2,2,0,0
1848,0,0,1,1,0
1849,2,2,1,0,0
1850,0,0,0,1,0
1851,0,1,2,0,0
1852,0,0,2,1,0
1853,1,2,2,0,0
1854,0,0,0,1,0
1855,1,0,1,0,0
1856,0,0,1,1,0
1857,1,2,1,0,0
1858,0,0,0,1,0
1859,2,0,0,0,0
1860,0,0,0,1,0
1861,1,2,2,0,0
1862,0,0,1,1,0
1863,2,1,1,0,0
1864,0,0,0,1,0
1865,0,1,2,0,0
1866,0,0,0,1,0
1867,2,0,1,0,0
1868,0,0,0,1,0
1869,1,1,0,0,0
1870,0,0,1,1,0
1871,0,1,1,0,0
1872,0,0,1,1,0
1873,1,2,0,0,0
1874,0,0,2,1,0
1875,2,0,0,0,0
1876,0,0,0,1,0
1877,2,1,0,0,0
1878,0,0,2,1,0
1879,1,0,0,0,0
1880,0,0,1,1,0
1881,2,0,0,0,0
1882,0,0,2,1,0
1883,2,2,1,0,0
1884,0,0,0,1,0
1885,0,1,2,0,0
1886,0,0,2,1,0
1887,1,0,2,0,0
1888,0,0,0,1,0
1889,2,1,2,0,0
1890,0,0,2,1,0
1891,1,1,1,0,0
1892,0,0,0,1,0
1893,2,1,2,0,0
1894,0,0,1,1,0
1895,1,2,1,0,0
1896,0,0,0,1,0
1897,2,0,1,0,0
1898,0,0,0,1,0
1899,1,1,0,0,0
1900,0,0,1,1,0
1901,2,2,2,0,0
1902,0,0,2,1,0
1903,2,2,0,0,0
1904,0,0,0,1,0
1905,0,2,0,0,0
1906,0,0,0,1,0
1907,2,1,1,0,0
1908,0,0,0,1,0
1909,2,0,0,0,0
1910,0,0,0,1,0
1911,0,2,0,0,0
1912,0,0,0,1,0
1913,1,0,1,0,0
1914,0,0,1,1,0
1915,2,1,2,0,0
1916,0,0,0,1,0
1917,1,0,0,0,0
1918,0,0,0,1,0
1919,1,2,2,0,0
1920,0,0,2,1,0
1921,0,1,0,0,0
1922,0,0,2,1,0
1923,0,2,1,0,0
1924,0,0,0,1,0
1925,2,0,0,0,0
1926,0,0,2,1,0
1927,0,1,2,0,0
1928,0,0,2,1,0
1929,0,2,2,0,0
1930,0,0,0,1,0
1931,0,2,2,0,0
1932,0,0,2,1,0
1933,2,0,1,0,0
1934,0,0,0,1,0
1935,2,2,2,0,0
1936,0,0,2,1,0
1937,1,0,0,0,0
1938,0,0,1,1,0
1939,1,0,2,0,0
1940,0,0,0,1,0
1941,0,1,2,0,0
1942,0,0,0,1,0
1943,1,0,2,0,0
1944,0,0,0,1,0
1945,2,0,2,0,0
1946,0,0,1,1,0
1947,1,0,2,0,0
1948,0,0,1,1,0
1949,1,1,2,0,0
1950,0,0,1,1,0
1951,0,1,1,0,0
1952,0,0,0,1,0
1953,2,2,2,0,0
1954,0,0,0,1,0
1955,0,1,0,0,0
1956,0,0,1,1,0
1957,0,1,1,0,0
1958,0,0,1,1,0
1959,2,2,2,0,0
1960,0,0,2,1,0
1961,0,2,1,0,0
1962,0,0,1,1,0
1963,0,2,1,0,0
1964,0,0,2,1,0
1965,1,0,0,0,0
1966,0,0,1,1,0
1967,0,1,1,0,0
1968,0,0,0,1,0
1969,1,1,2,0,0
1970,0,0,0,1,0
1971,1,1,2,0,0
1972,0,0,1,1,0
1973,2,1,2,0,0
1974,0,0,1,1,0
1975,1,0,2,0,0
1976,0,0,2,1,0
1977,1,0,2,0,0
1978,0,0,2,1,0
1979,2,0,2,0,0
1980,0,0,1,1,0
1981,2,2,1,0,0
1982,0,0,0,1,0
1983,0,1,2,0,0
1984,0,0,1,1,0
1985,0,2,2,0,0
1986,0,0,0,1,0
1987,1,1,0,0,0
1988,0,0,0,1,0
1989,2,2,2,0,0
1990,0,0,0,1,0
1991,0,1,0,0,0
1992,0,0,2,1,0
1993,1,0,0,0,0
1994,0,0,0,1,0
1995,1,2,2,0,0
1996,0,0,2,1,0
1997,0,1,1,0,0
1998,0,0,1,1,0
1999,2,1,1,0,0
2000,0,0,2,1,0
2001,1,0,1,0,0
2002,0,0,2,1,0
2003,1,2,1,0,0
2004,0,0,1,1,0
2005,1,2,0,0,0
2006,0,0,0,1,0
2007,0,1,2,0,0
2008,0,0,0,1,0
2009,2,1,2,0,0
2010,0,0,0,1,0
2011,1,2,1,0,0
2012,0,0,1,1,0
2013,1,1,0,0,0
2014,0,0,0,1,0
2015,1,2,2,0,0
2016,0,0,1,1,0
2017,1,2,2,0,0
2018,0,0,0,1,0
2019,0,2,1,0,0
2020,0,0,2,1,0
2021,0,1,0,0,0
2022,0,0,1,1,0
2023,1,1,0,0,0
2024,0,0,1,1,0
2025,1,2,2,0,0
2026,0,0,2,1,0
2027,1,1,0,0,0
2028,0,0,2,1,0
2029,2,2,1,0,0
2030,0,0,2,1,0
2031,2,0,0,0,0
2032,0,0,1,1,0
2033,0,1,1,0,0
2034,0,0,0,1,0
2035,1,0,2,0,0
2036,0,0,2,1,0
2037,2,0,0,0,0
2038,0,0,2,1,0
2039,1,2,1,0,0
2040,0,0,1,1,0
2041,2,2,0,0,0
2042,0,0,0,1,0
2043,1,2,0,0,0
2044,0,0,1,1,0
2045,0,2,2,0,0
2046,0,0,0,1,0
2047,2,1,2,0,0
2048,0,0,1,1,0
2049,2,0,0,0,0
2050,0,0,0,1,0
2051,0,2,0,0,0
2052,0,0,0,1,0
2053,2,2,0,0,0
2054,0,0,0,1,0
2055,0,1,0,0,0
2056,0,0,0,1,0
2057,1,2,2,0,0
2058,0,0,0,1,0
2059,0,2,0,0,0
2060,0,0,1,1,0
2061,1,0,2,0,0
2062,0,0,0,1,0
2063,0,1,1,0,0
2064,0,0,0,1,0
2065,1,0,1,0,0
2066,0,0,1,1,0
2067,1,1,1,0,0
2068,0,0,2,1,0
2069,1,0,1,0,0
2070,0,0,1,1,0
2071,1,1,1,0,0
2072,0,0,2,1,0
2073,1,2,2,0,0
2074,0,0,2,1,0
2075,2,0,1,0,0
2076,0,0,1,1,0
2077,2,0,2,0,0
2078,0,0,1,1,0
2079,2,1,0,0,0
2080,0,0,1,1,0
2081,1,2,2,0,0
2082,0,0,1,1,0
2083,1,0,1,0,0
2084,0,0,2,1,0
2085,2,1,2,0,0
2086,0,0,1,1,0
2087,1,2,2,0,0
2088,0,0,2,1,0
2089,1,2,1,0,0
2090,0,0,1,1,0
2091,2,2,2,0,0
2092,0,0,1,1,0
2093,1,2,1,0,0
2094,0,0,1,1,0
2095,1,2,0,0,0
2096,0,0,0,1,0
2097,0,1,1,0,0
2098,0,0,0,1,0
2099,2,1,2,0,0
2100,0,0,1,1,0
2101,2,2,0,0,0
2102,0,0,2,1,0
2103,1,2,1,0,0
2104,0,0,1,1,0
2105,2,0,1,0,0
2106,0,0,0,1,0
2107,2,0,1,0,0
2108,0,0,1,1,0
2109,2,0,2,0,0
2110,0,0,0,1,0
2111,0,1,0,0,0
2112,0,0,0,1,0
2113,0,1,1,0,0
2114,0,0,1,1,0
2115,0,1,1,0,0
2116,0,0,1,1,0
2117,0,1,1,0,0
2118,0,0,2,1,0
2119,1,1,0,0,0
2120,0,0,2,1,0
2121,2,1,2,0,0
2122,0,0,0,1,0
2123,1,1,0,0,0
2124,0,0,2,1,0
2125,2,0,1,0,0
2126,0,0,0,1,0
2127,2,2,2,0,0
2128,0,0,1,1,0
2129,0,2,1,0,0
2130,0,0,1,1,0
2131,1,2,0,0,0
2132,0,0,0,1,0
2133,2,0,0,0,0
2134,0,0,1,1,0
2135,1,1,0,0,0
2136,0,0,2,1,0
2137,2,1,0,0,0
2138,0,0,0,1,0
2139,1,0,1,0,0
2140,0,0,1,1,0
2141,1,2,2,0,0
2142,0,0,2,1,0
2143,2,0,0,0,0
2144,0,0,0,1,0
2145,1,2,0,0,0
2146,0,0,1,1,0
2147,1,1,1,0,0
2148,0,0,0,1,0
2149,1,0,1,0,0
2150,0,0,2,1,0
2151,1,2,0,0,0
2152,0,0,0,1,0
2153,0,2,2,0,0
2154,0,0,2,1,0
2155,1,1,2,0,0
2156,0,0,1,1,0
2157,2,1,1,0,0
2158,0,0,1,1,0
2159,2,2,2,0,0
2160,0,0,2,1,0
2161,2,0,0,0,0
2162,0,0,0,1,0
2163,0,2,1,0,0
2164,0,0,0,1,0
2165,1,1,0,0,0
2166,0,0,0,1,0
2167,0,2,2,0,0
2168,0,0,0,1,0
2169,0,2,1,0,0
2170,0,0,0,1,0
2171,1,0,0,0,0
2172,0,0,0,1,0
2173,1,1,0,0,0
2174,0,0,1,1,0
2175,2,1,2,0,0
2176,0,0,0,1,0
2177,1,2,1,0,0
2178,0,0,2,1,0
2179,2,0,2,0,0
2180,0,0,1,1,0
2181,2,0,1,0,0
2182,0,0,1,1,0
2183,1,2,2,0,0
2184,0,0,0,1,0
2185,0,1,2,0,0
2186,0,0,1,1,0
2187,1,0,0,0,0
2188,0,0,0,1,0
2189,1,0,0,0,0
2190,0,0,0,1,0
2191,1,0,2,0,0
2192,0,0,1,1,0
2193,1,2,2,0,0
2194,0,0,0,1,0
2195,0,1,2,0,0
2196,0,0,0,1,0
2197,1,0,2,0,0
2198,0,0,1,1,0
2199,0,2,1,0,0
2200,0,0,0,1,0
2201,0,2,1,0,0
2202,0,0,1,1,0
2203,1,2,0,0,0
2204,0,0,1,1,0
2205,0,2,1,0,0
2206,0,0,2,1,0
2207,2,0,2,0,0
2208,0,0,2,1,0
2209,2,1,0,0,0
2210,0,0,0,1,0
2211,1,0,2,0,0
2212,0,0,1,1,0
2213,2,2,2,0,0
2214,0,0,0,1,0
2215,0,2,0,0,0
2216,0,0,1,1,0
2217,2,0,1,0,0
2218,0,0,0,1,0
2219,0,2,2,0,0
2220,0,0,1,1,0
2221,1,1,0,0,0
2222,0,0,1,1,0
2223,0,2,2,0,0
2224,0,0,0,1,0
2225,1,0,0,0,0
