,size,color,shape,target,concept
1151,0,2,2,0,0
1152,2,1,0,0,0
1153,0,1,0,0,0
1154,1,1,0,0,0
1155,1,1,2,0,0
1156,2,0,1,0,0
1157,0,2,1,0,0
1158,0,0,0,1,0
1159,0,1,2,0,0
1160,2,2,0,0,0
1161,2,2,0,0,0
1162,2,0,2,0,0
1163,0,2,0,0,0
1164,0,1,2,0,0
1165,1,0,1,0,0
1166,0,0,1,1,0
1167,1,0,0,0,0
1168,2,2,2,0,0
1169,1,2,0,0,0
1170,2,1,0,0,0
1171,1,0,0,0,0
1172,2,0,0,0,0
1173,0,2,2,0,0
1174,0,0,1,1,0
1175,2,0,0,0,0
1176,2,2,2,0,0
1177,2,0,1,0,0
1178,0,1,2,0,0
1179,1,0,1,0,0
1180,0,0,1,1,0
1181,0,0,1,1,0
1182,1,1,0,0,0
1183,1,0,1,0,0
1184,1,2,0,0,0
1185,1,0,2,0,0
1186,2,2,2,0,0
1187,2,1,0,0,0
1188,1,1,1,0,0
1189,1,0,1,0,0
1190,1,0,2,0,0
1191,2,2,0,0,0
1192,0,2,2,0,0
1193,1,1,2,0,0
1194,0,2,1,0,0
1195,1,2,0,0,0
1196,2,0,0,0,0
1197,0,0,2,1,0
1198,0,0,0,1,0
1199,1,0,1,0,0
1200,0,0,2,1,0
1201,1,1,0,0,0
1202,0,1,0,0,0
1203,2,1,2,0,0
1204,2,2,0,0,0
1205,0,0,1,1,0
1206,2,0,1,0,0
1207,0,0,1,1,0
1208,2,1,1,0,0
1209,2,2,0,0,0
1210,1,1,0,0,0
1211,2,1,0,0,0
1212,1,0,2,0,0
1213,2,1,2,0,0
1214,0,2,2,0,0
1215,1,2,1,0,0
1216,2,1,2,0,0
1217,1,2,2,0,0
1218,0,0,1,1,0
1219,0,0,0,1,0
1220,0,1,2,0,0
1221,2,2,2,0,0
1222,0,1,0,0,0
1223,0,1,1,0,0
1224,2,2,0,0,0
1225,0,2,0,0,0
1226,0,1,2,0,0
1227,2,1,1,0,0
1228,0,2,1,0,0
1229,1,2,0,0,0
1230,0,0,2,1,0
1231,1,0,1,0,0
1232,1,2,2,0,0
1233,1,0,0,0,0
1234,0,1,0,0,0
1235,2,2,1,0,0
1236,0,2,0,0,0
1237,2,2,1,0,0
1238,2,0,2,0,0
1239,0,1,0,0,0
1240,0,2,1,0,0
1241,1,1,0,0,0
1242,0,1,0,0,0
1243,1,0,2,0,0
1244,1,2,2,0,0
1245,1,1,0,0,0
1246,0,2,2,0,0
1247,2,2,1,0,0
1248,0,1,1,0,0
1249,2,1,2,0,0
1250,2,2,0,0,0
1251,0,1,2,0,0
1252,0,0,2,1,0
1253,1,2,1,0,0
1254,0,0,2,1,0
1255,2,1,1,0,0
1256,2,0,0,0,0
1257,1,2,0,0,0
1258,1,2,2,0,0
1259,2,1,0,0,0
1260,2,2,1,0,0
1261,2,2,0,0,0
1262,0,1,1,0,0
1263,1,2,1,0,0
1264,2,0,1,0,0
1265,0,0,2,1,0
1266,1,2,2,0,0
1267,0,0,2,1,0
1268,2,2,0,0,0
1269,1,0,2,0,0
1270,1,1,2,0,0
1271,0,2,1,0,0
1272,2,2,1,0,0
1273,2,2,0,0,0
1274,2,2,2,0,0
1275,1,2,2,0,0
1276,2,0,2,0,0
1277,1,2,1,0,0
1278,0,0,0,1,0
1279,2,1,0,0,0
1280,1,2,2,0,0
1281,1,0,1,0,0
1282,2,0,0,0,0
1283,0,2,2,0,0
1284,0,1,0,0,0
1285,2,0,2,0,0
1286,0,2,2,0,0
1287,2,1,0,0,0
1288,2,2,1,0,0
1289,2,0,2,0,0
1290,1,1,1,0,0
1291,2,2,1,0,0
1292,2,1,1,0,0
1293,2,0,0,0,0
1294,1,2,1,0,0
1295,1,1,0,0,0
1296,0,0,1,1,0
1297,0,1,2,0,0
1298,0,1,2,0,0
1299,2,1,1,0,0
1300,2,1,1,0,0
1301,0,1,1,0,0
1302,2,1,0,0,0
1303,2,1,2,0,0
1304,1,2,1,0,0
1305,0,0,0,1,0
1306,2,0,2,0,0
1307,1,1,0,0,0
1308,2,2,2,0,0
1309,2,1,2,0,0
1310,1,1,0,0,0
1311,1,1,2,0,0
1312,2,0,0,0,0
1313,0,2,0,0,0
1314,0,0,1,1,0
1315,2,1,2,0,0
1316,1,2,2,0,0
1317,1,0,0,0,0
1318,2,2,1,0,0
1319,0,1,0,0,0
1320,0,2,2,0,0
1321,0,1,2,0,0
1322,2,1,1,0,0
1323,0,2,2,0,0
1324,0,2,0,0,0
1325,0,1,2,0,0
1326,0,0,1,1,0
1327,0,1,1,0,0
1328,0,0,2,1,0
1329,2,1,0,0,0
1330,1,1,2,0,0
1331,2,0,2,0,0
1332,1,1,1,0,0
1333,1,1,1,0,0
1334,0,0,1,1,0
1335,0,2,0,0,0
1336,0,2,2,0,0
1337,0,0,2,1,0
1338,0,1,0,0,0
1339,0,1,0,0,0
1340,1,1,1,0,0
1341,0,0,0,1,0
1342,1,0,0,0,0
1343,2,2,2,0,0
1344,2,1,2,0,0
1345,2,2,0,0,0
1346,2,2,2,0,0
1347,2,2,2,0,0
1348,1,0,2,0,0
1349,1,2,0,0,0
1350,0,2,0,0,0
1351,1,2,0,0,0
1352,1,2,0,0,0
1353,2,0,1,0,0
1354,0,2,1,0,0
1355,2,1,1,0,0
1356,1,2,0,0,0
1357,2,1,0,0,0
1358,0,1,0,0,0
1359,0,1,1,0,0
1360,2,1,2,0,0
1361,0,2,0,0,0
1362,1,2,0,0,0
1363,1,0,0,0,0
1364,2,2,0,0,0
1365,1,1,2,0,0
1366,0,0,0,1,0
1367,2,1,2,0,0
1368,2,2,1,0,0
1369,1,2,2,0,0
1370,1,0,1,0,0
1371,0,2,1,0,0
1372,0,1,2,0,0
1373,0,1,1,0,0
1374,2,2,0,0,0
1375,0,2,0,0,0
1376,1,0,0,0,0
1377,2,2,2,0,0
1378,1,1,2,0,0
1379,0,1,1,0,0
1380,0,2,2,0,0
1381,0,2,0,0,0
1382,1,2,1,0,0
1383,1,0,2,0,0
1384,0,1,0,0,0
1385,1,1,2,0,0
1386,0,1,0,0,0
1387,1,0,1,0,0
1388,0,1,2,0,0
1389,1,1,2,0,0
1390,2,0,0,0,0
1391,0,0,1,1,0
1392,0,0,1,1,0
1393,0,2,1,0,0
1394,0,1,1,0,0
1395,0,1,2,0,0
1396,0,1,2,0,0
1397,1,2,0,0,0
1398,0,1,1,0,0
1399,1,0,1,0,0
1400,0,1,2,0,0
1401,1,2,1,0,0
1402,2,1,0,0,0
1403,1,1,0,0,0
1404,2,1,2,0,0
1405,0,2,1,0,0
1406,0,1,0,0,0
1407,2,0,2,0,0
1408,0,0,2,1,0
1409,1,0,2,0,0
1410,2,1,2,0,0
1411,2,1,1,0,0
1412,2,1,2,0,0
1413,0,2,1,0,0
1414,0,1,0,0,0
1415,1,2,1,0,0
1416,0,1,1,0,0
1417,1,1,1,0,0
1418,1,2,2,0,0
1419,0,0,2,1,0
1420,2,1,0,0,0
1421,2,2,1,0,0
1422,1,0,1,0,0
1423,2,2,0,0,0
1424,0,2,0,0,0
1425,0,0,2,1,0
1426,1,0,0,0,0
1427,0,0,2,1,0
1428,2,1,0,0,0
1429,0,1,0,0,0
1430,0,0,0,1,0
1431,0,2,1,0,0
1432,1,0,1,0,0
1433,0,1,1,0,0
1434,1,2,0,0,0
1435,0,0,0,1,0
1436,0,1,1,0,0
1437,2,0,1,0,0
1438,2,2,1,0,0
1439,1,0,2,0,0
1440,1,1,2,0,0
1441,0,2,2,0,0
1442,1,0,0,0,0
1443,2,2,0,0,0
1444,1,1,1,0,0
1445,1,0,1,0,0
1446,2,1,0,0,0
1447,2,2,0,0,0
1448,0,1,0,0,0
1449,1,2,0,0,0
1450,1,1,1,0,0
1451,0,1,0,0,0
1452,0,2,2,0,0
1453,0,1,0,0,0
1454,1,2,2,0,0
1455,2,0,2,0,0
1456,0,0,1,1,0
1457,1,2,0,0,0
1458,0,1,0,0,0
1459,2,0,2,0,0
1460,0,0,1,1,0
1461,0,2,1,0,0
1462,2,0,2,0,0
1463,2,1,1,0,0
1464,2,2,2,0,0
1465,1,1,1,0,0
1466,1,2,1,0,0
1467,0,2,2,0,0
1468,1,0,0,0,0
1469,2,1,2,0,0
1470,1,0,2,0,0
1471,2,0,0,0,0
1472,1,0,0,0,0
1473,2,0,2,0,0
1474,1,2,0,0,0
1475,1,2,0,0,0
1476,0,1,0,0,0
1477,0,0,2,1,0
1478,2,0,1,0,0
1479,1,2,1,0,0
1480,0,1,0,0,0
1481,2,0,2,0,0
1482,2,1,2,0,0
1483,1,2,2,0,0
1484,0,0,1,1,0
1485,0,2,0,0,0
1486,1,0,2,0,0
1487,0,2,2,0,0
1488,2,0,2,0,0
1489,2,2,2,0,0
1490,0,1,0,0,0
1491,0,0,1,1,0
1492,1,0,1,0,0
1493,1,2,1,0,0
1494,0,0,1,1,0
1495,2,2,0,0,0
1496,1,1,1,0,0
1497,0,0,2,1,0
1498,0,0,1,1,0
1499,1,2,1,0,0
1500,1,0,0,0,0
1501,0,2,1,0,0
1502,2,2,2,0,0
1503,2,1,2,0,0
1504,2,1,2,0,0
1505,1,0,1,0,0
1506,2,0,1,0,0
1507,0,0,2,1,0
1508,0,1,0,0,0
1509,1,2,1,0,0
1510,1,2,2,0,0
1511,1,0,0,0,0
1512,1,1,1,0,0
1513,2,0,2,0,0
1514,1,1,2,0,0
1515,2,2,0,0,0
1516,2,0,0,0,0
1517,0,0,0,1,0
1518,1,0,1,0,0
1519,2,1,0,0,0
1520,2,0,0,0,0
1521,2,2,0,0,0
1522,2,1,0,0,0
1523,2,0,1,0,0
1524,2,1,2,0,0
1525,0,1,1,0,0
1526,1,2,0,0,0
1527,2,0,1,0,0
1528,1,1,1,0,0
1529,2,1,1,0,0
1530,1,0,2,0,0
1531,2,1,0,0,0
1532,0,2,0,0,0
1533,0,1,1,0,0
1534,1,0,0,0,0
1535,2,1,2,0,0
1536,2,0,1,0,0
1537,1,0,1,0,0
1538,0,0,0,1,0
1539,2,2,2,0,0
1540,1,1,1,0,0
1541,0,1,2,0,0
1542,0,1,2,0,0
1543,0,0,1,1,0
1544,2,2,2,0,0
1545,2,0,2,0,0
1546,0,0,0,1,0
1547,0,1,0,0,0
1548,2,0,0,0,0
1549,2,1,0,0,0
1550,2,2,1,0,0
1551,1,2,0,0,0
1552,0,0,1,1,0
1553,1,1,2,0,0
1554,0,1,2,0,0
1555,1,2,2,0,0
1556,2,1,2,0,0
1557,1,1,1,0,0
1558,0,2,0,0,0
1559,0,1,2,0,0
1560,1,0,2,0,0
1561,1,0,1,0,0
1562,0,0,2,1,0
1563,1,1,2,0,0
1564,0,1,1,0,0
1565,2,0,0,0,0
1566,2,2,1,0,0
1567,2,1,1,0,0
1568,0,2,0,0,0
1569,1,2,2,0,0
1570,0,1,2,0,0
1571,2,0,1,0,0
1572,2,2,2,0,0
1573,0,2,2,0,0
1574,1,2,2,0,0
1575,2,0,1,0,0
1576,2,1,1,0,0
1577,2,0,2,0,0
1578,1,2,1,0,0
1579,1,1,0,0,0
1580,1,2,2,0,0
1581,2,1,0,0,0
1582,2,2,1,0,0
1583,1,2,0,0,0
1584,1,2,0,0,0
1585,2,1,2,0,0
1586,2,2,1,0,0
1587,2,0,1,0,0
1588,1,0,0,0,0
1589,0,2,2,0,0
1590,1,0,2,0,0
1591,1,0,1,0,0
1592,0,2,0,0,0
1593,2,2,1,0,0
1594,0,1,1,0,0
1595,1,2,0,0,0
1596,2,1,0,0,0
1597,1,0,0,0,0
1598,2,1,1,0,0
1599,2,0,2,0,0
1600,1,1,2,0,0
1601,1,0,0,0,0
1602,2,1,2,0,0
1603,0,0,2,1,0
1604,0,1,1,0,0
1605,1,2,1,0,0
1606,0,1,2,0,0
1607,2,2,0,0,0
1608,0,2,1,0,0
1609,0,0,2,1,0
1610,0,2,0,0,0
1611,1,0,1,0,0
1612,2,0,1,0,0
1613,0,0,0,1,0
1614,1,2,0,0,0
1615,1,2,0,0,0
1616,2,2,2,0,0
1617,1,0,1,0,0
1618,2,0,0,0,0
1619,1,1,1,0,0
1620,1,1,1,0,0
1621,0,1,0,0,0
1622,2,2,2,0,0
1623,0,1,0,0,0
1624,2,1,1,0,0
1625,1,1,2,0,0
1626,1,0,2,0,0
1627,2,0,2,0,0
1628,1,2,2,0,0
1629,0,2,0,0,0
1630,2,0,0,0,0
1631,0,2,1,0,0
1632,2,1,1,0,0
1633,2,2,1,0,0
1634,2,2,1,0,0
1635,0,0,0,1,0
1636,0,1,0,0,0
1637,2,0,2,0,0
1638,2,0,0,0,0
1639,2,2,1,0,0
1640,0,2,2,0,0
1641,0,1,1,0,0
1642,0,0,0,1,0
1643,0,1,1,0,0
1644,0,0,0,1,0
1645,0,1,1,0,0
1646,2,0,0,0,0
1647,1,0,2,0,0
1648,2,2,1,0,0
1649,1,1,2,0,0
1650,1,0,2,0,0
1651,2,0,1,0,0
1652,0,2,0,0,0
1653,1,2,0,0,0
1654,2,0,0,0,0
1655,0,2,1,0,0
1656,0,0,0,1,0
1657,0,0,0,1,0
1658,1,0,2,0,0
1659,1,1,1,0,0
1660,1,2,0,0,0
1661,0,1,0,0,0
1662,2,2,2,0,0
1663,2,2,0,0,0
1664,2,2,2,0,0
1665,0,1,1,0,0
1666,1,0,2,0,0
1667,0,2,0,0,0
1668,1,0,1,0,0
1669,0,2,0,0,0
1670,1,1,2,0,0
1671,0,1,0,0,0
1672,2,0,1,0,0
1673,2,0,0,0,0
1674,0,1,0,0,0
1675,1,1,1,0,0
1676,1,2,0,0,0
1677,0,0,1,1,0
1678,2,1,0,0,0
1679,2,1,2,0,0
1680,0,1,0,0,0
1681,0,2,1,0,0
1682,1,2,1,0,0
1683,0,0,1,1,0
1684,1,2,0,0,0
1685,1,1,1,0,0
1686,1,0,2,0,0
1687,0,2,2,0,0
1688,1,2,2,0,0
1689,2,2,1,0,0
1690,0,1,1,0,0
1691,1,1,0,0,0
1692,1,1,1,0,0
1693,1,1,1,0,0
1694,0,2,1,0,0
1695,2,2,0,0,0
1696,0,2,2,0,0
1697,2,2,1,0,0
1698,2,2,1,0,0
1699,0,0,1,1,0
1700,0,2,0,0,0
1701,2,1,0,0,0
1702,1,1,1,0,0
1703,2,2,1,0,0
1704,1,2,0,0,0
1705,0,2,1,0,0
1706,0,1,0,0,0
1707,0,1,0,0,0
1708,1,0,2,0,0
1709,1,0,0,0,0
1710,1,1,0,0,0
1711,0,1,2,0,0
1712,0,0,0,1,0
1713,2,0,1,0,0
1714,2,1,1,0,0
1715,1,2,1,0,0
1716,2,1,2,0,0
1717,0,2,1,0,0
1718,2,2,0,0,0
1719,1,0,2,0,0
1720,2,0,2,0,0
1721,1,0,1,0,0
1722,0,2,2,0,0
1723,0,1,2,0,0
1724,2,2,2,0,0
1725,1,2,1,0,0
1726,2,1,1,0,0
1727,0,1,1,0,0
1728,0,2,0,0,0
1729,2,1,0,0,0
1730,0,2,0,0,0
1731,1,1,1,0,0
1732,2,2,1,0,0
1733,0,1,0,0,0
1734,2,2,2,0,0
1735,2,1,2,0,0
1736,1,0,0,0,0
1737,1,0,1,0,0
1738,2,1,1,0,0
1739,1,1,0,0,0
1740,1,1,2,0,0
1741,2,1,1,0,0
1742,1,1,1,0,0
1743,0,1,0,0,0
1744,2,0,1,0,0
1745,1,0,1,0,0
1746,1,2,2,0,0
1747,2,2,2,0,0
1748,0,0,1,1,0
1749,2,1,0,0,0
1750,0,0,1,1,0
1751,2,1,1,0,0
1752,0,2,1,0,0
1753,0,2,2,0,0
1754,1,2,1,0,0
1755,0,2,2,0,0
1756,0,0,0,1,0
1757,2,1,2,0,0
1758,0,0,2,1,0
1759,0,1,0,0,0
1760,2,0,0,0,0
1761,2,2,1,0,0
1762,0,1,2,0,0
1763,2,1,2,0,0
1764,2,1,1,0,0
1765,1,0,1,0,0
1766,0,0,0,1,0
1767,1,2,2,0,0
1768,2,0,1,0,0
1769,2,1,0,0,0
1770,0,2,0,0,0
1771,1,1,1,0,0
1772,2,0,2,0,0
1773,0,2,2,0,0
1774,2,1,1,0,0
1775,0,2,2,0,0
1776,1,1,1,0,0
1777,2,0,0,0,0
1778,1,1,0,0,0
1779,0,2,2,0,0
1780,0,0,2,1,0
1781,0,1,2,0,0
1782,2,0,0,0,0
1783,0,1,1,0,0
1784,1,2,2,0,0
1785,2,0,1,0,0
1786,0,2,0,0,0
1787,1,2,1,0,0
1788,2,0,1,0,0
1789,2,1,2,0,0
1790,0,2,1,0,0
1791,0,0,2,1,0
1792,0,0,1,1,0
1793,1,2,2,0,0
1794,0,2,1,0,0
1795,2,1,1,0,0
1796,0,1,0,0,0
1797,1,1,0,0,0
1798,1,0,1,0,0
1799,0,1,2,0,0
1800,1,2,0,0,0
1801,2,2,1,0,0
1802,2,1,1,0,0
1803,2,0,1,0,0
1804,1,2,2,0,0
1805,2,0,2,0,0
1806,1,0,0,0,0
1807,2,1,1,0,0
1808,0,2,0,0,0
1809,2,2,0,0,0
1810,2,1,0,0,0
1811,1,0,1,0,0
1812,0,1,2,0,0
1813,2,2,0,0,0
1814,0,1,2,0,0
1815,0,2,2,0,0
1816,2,2,0,0,0
1817,2,0,2,0,0
1818,2,0,1,0,0
1819,0,1,0,0,0
1820,0,0,2,1,0
1821,2,0,0,0,0
1822,0,0,0,1,0
1823,1,1,2,0,0
1824,1,2,2,0,0
1825,0,0,1,1,0
1826,1,0,2,0,0
1827,2,1,0,0,0
1828,2,0,1,0,0
1829,2,1,1,0,0
1830,1,2,2,0,0
1831,2,0,2,0,0
1832,0,1,1,0,0
1833,1,0,2,0,0
1834,0,0,2,1,0
1835,2,2,2,0,0
1836,0,2,2,0,0
1837,1,2,1,0,0
1838,1,0,0,0,0
1839,1,1,2,0,0
1840,0,2,2,0,0
1841,2,2,1,0,0
1842,2,2,0,0,0
1843,0,2,1,0,0
1844,1,2,1,0,0
1845,0,0,0,1,0
1846,1,1,1,0,0
1847,1,0,2,0,0
1848,2,1,0,0,0
1849,1,0,2,0,0
1850,1,1,0,0,0
1851,0,1,1,0,0
1852,0,0,0,1,0
1853,0,2,0,0,0
1854,2,1,2,0,0
1855,1,2,0,0,0
1856,1,0,2,0,0
1857,2,0,1,0,0
1858,1,0,2,0,0
1859,2,0,2,0,0
1860,2,0,2,0,0
1861,2,1,2,0,0
1862,1,1,0,0,0
1863,1,1,2,0,0
1864,0,0,0,1,0
1865,2,2,2,0,0
1866,0,0,1,1,0
1867,2,1,2,0,0
1868,1,0,1,0,0
1869,0,2,2,0,0
1870,2,2,1,0,0
1871,2,2,0,0,0
1872,1,0,1,0,0
1873,2,0,0,0,0
1874,0,1,2,0,0
1875,2,0,0,0,0
1876,2,0,1,0,0
1877,1,1,0,0,0
1878,1,0,1,0,0
1879,1,0,1,0,0
1880,1,2,0,0,0
1881,0,2,2,0,0
1882,0,1,0,0,0
1883,1,2,2,0,0
1884,0,0,1,1,0
1885,2,2,2,0,0
1886,0,2,2,0,0
1887,2,1,0,0,0
1888,2,1,1,0,0
1889,1,1,0,0,0
1890,1,1,2,0,0
1891,2,0,2,0,0
1892,2,2,1,0,0
1893,0,0,2,1,0
1894,1,0,1,0,0
1895,2,1,2,0,0
1896,2,2,2,0,0
1897,1,2,2,0,0
1898,0,1,2,0,0
1899,0,0,2,1,0
1900,1,1,1,0,0
1901,1,2,2,0,0
1902,1,1,0,0,0
1903,1,1,0,0,0
1904,0,1,0,0,0
1905,0,0,2,1,0
1906,1,2,0,0,0
1907,2,0,1,0,0
1908,1,2,2,0,0
1909,1,2,2,0,0
1910,1,1,1,0,0
1911,0,2,1,0,0
1912,2,0,0,0,0
1913,0,1,0,0,0
1914,0,2,0,0,0
1915,0,1,0,0,0
1916,2,0,0,0,0
1917,0,2,2,0,0
1918,1,0,1,0,0
1919,1,2,1,0,0
1920,0,1,1,0,0
1921,0,0,1,1,0
1922,0,1,0,0,0
1923,1,2,1,0,0
1924,1,1,0,0,0
1925,0,0,0,1,0
1926,2,2,2,0,0
1927,0,1,1,0,0
1928,2,1,2,0,0
1929,0,0,0,1,0
1930,2,1,0,0,0
1931,2,0,0,0,0
1932,2,2,1,0,0
1933,0,2,0,0,0
1934,2,2,1,0,0
1935,0,0,2,1,0
1936,2,2,2,0,0
1937,1,0,2,0,0
1938,1,2,0,0,0
1939,1,0,0,0,0
1940,2,1,1,0,0
1941,1,1,1,0,0
1942,0,2,0,0,0
1943,0,2,2,0,0
1944,1,0,0,0,0
1945,1,2,1,0,0
1946,2,2,0,0,0
1947,2,1,0,0,0
1948,0,2,1,0,0
1949,1,0,0,0,0
1950,1,1,2,0,0
1951,0,0,1,1,0
1952,0,1,1,0,0
1953,0,2,1,0,0
1954,0,0,2,1,0
1955,0,0,0,1,0
1956,0,2,2,0,0
1957,2,2,0,0,0
1958,0,2,0,0,0
1959,2,1,1,0,0
1960,0,2,1,0,0
1961,0,1,2,0,0
1962,1,0,1,0,0
1963,2,2,2,0,0
1964,2,2,2,0,0
1965,2,0,0,0,0
1966,0,2,0,0,0
1967,1,1,0,0,0
1968,1,0,0,0,0
1969,2,2,2,0,0
1970,0,0,2,1,0
1971,0,0,1,1,0
1972,2,2,1,0,0
1973,0,2,1,0,0
1974,1,2,0,0,0
1975,2,0,1,0,0
1976,2,2,0,0,0
1977,1,0,1,0,0
1978,0,0,1,1,0
1979,0,0,0,1,0
1980,0,0,2,1,0
1981,0,0,0,1,0
1982,2,2,1,0,0
1983,2,2,0,0,0
1984,1,2,1,0,0
1985,0,2,0,0,0
1986,0,0,2,1,0
1987,0,1,1,0,0
1988,0,0,1,1,0
1989,1,2,1,0,0
1990,0,1,0,0,0
1991,2,1,0,0,0
1992,0,0,1,1,0
1993,1,1,0,0,0
1994,2,0,1,0,0
1995,0,2,1,0,0
1996,1,2,1,0,0
1997,2,1,1,0,0
1998,2,2,2,0,0
1999,1,1,1,0,0
2000,0,2,2,0,0
2001,2,2,1,0,0
2002,2,2,2,0,0
2003,1,1,2,0,0
2004,1,0,0,0,0
2005,1,2,1,0,0
2006,0,0,1,1,0
2007,2,2,2,0,0
2008,1,0,0,0,0
2009,0,2,1,0,0
2010,1,0,0,0,0
2011,1,2,0,0,0
2012,2,0,1,0,0
2013,2,1,1,0,0
2014,0,1,0,0,0
2015,0,2,1,0,0
2016,0,2,0,0,0
2017,0,2,1,0,0
2018,1,0,0,0,0
2019,1,0,0,0,0
2020,1,2,0,0,0
2021,2,2,2,0,0
2022,1,1,1,0,0
2023,1,1,2,0,0
2024,0,0,1,1,0
2025,2,2,1,0,0
2026,1,2,1,0,0
2027,0,2,1,0,0
2028,1,0,1,0,0
2029,2,0,0,0,0
2030,2,2,1,0,0
2031,1,0,0,0,0
2032,2,0,2,0,0
2033,1,2,2,0,0
2034,2,2,2,0,0
2035,2,0,0,0,0
2036,2,0,0,0,0
2037,1,0,1,0,0
2038,0,2,2,0,0
2039,2,2,1,0,0
2040,2,0,1,0,0
2041,2,0,2,0,0
2042,1,1,2,0,0
2043,1,2,2,0,0
2044,1,0,1,0,0
2045,0,1,2,0,0
2046,2,0,1,0,0
2047,0,1,2,0,0
2048,0,1,2,0,0
2049,0,0,0,1,0
2050,2,0,1,0,0
2051,0,1,1,0,0
2052,1,2,2,0,0
2053,0,2,1,0,0
2054,0,0,2,1,0
2055,2,0,0,0,0
2056,1,2,0,0,0
2057,1,2,0,0,0
2058,1,1,1,0,0
2059,1,0,1,0,0
2060,1,0,1,0,0
2061,0,0,0,1,0
2062,0,0,1,1,0
2063,0,0,1,1,0
2064,0,1,0,0,0
2065,1,1,0,0,0
2066,0,0,1,1,0
2067,0,1,2,0,0
2068,1,0,2,0,0
2069,1,1,2,0,0
2070,0,1,1,0,0
2071,0,2,1,0,0
2072,0,0,1,1,0
2073,0,0,2,1,0
2074,1,1,2,0,0
2075,0,1,2,0,0
2076,0,0,1,1,0
2077,0,2,1,0,0
2078,2,2,1,0,0
2079,1,1,1,0,0
2080,2,2,1,0,0
2081,0,1,0,0,0
2082,1,0,0,0,0
2083,1,1,2,0,0
2084,1,2,1,0,0
2085,1,1,0,0,0
2086,2,0,0,0,0
2087,0,2,2,0,0
2088,1,0,2,0,0
2089,2,0,1,0,0
2090,0,2,0,0,0
2091,0,2,0,0,0
2092,0,2,1,0,0
2093,2,2,1,0,0
2094,1,2,0,0,0
2095,2,1,1,0,0
2096,0,1,2,0,0
2097,1,2,2,0,0
2098,2,2,1,0,0
2099,0,0,2,1,0
2100,0,0,1,1,0
2101,0,2,2,0,0
2102,1,2,2,0,0
2103,0,1,0,0,0
2104,1,1,2,0,0
2105,0,0,1,1,0
2106,1,1,0,0,0
2107,2,2,0,0,0
2108,2,0,2,0,0
2109,1,0,0,0,0
2110,1,1,0,0,0
2111,0,2,1,0,0
2112,0,2,2,0,0
2113,0,2,2,0,0
2114,0,1,1,0,0
2115,2,2,1,0,0
2116,2,1,1,0,0
2117,1,2,0,0,0
2118,2,0,0,0,0
2119,2,0,2,0,0
2120,0,0,1,1,0
2121,1,1,2,0,0
2122,0,2,2,0,0
2123,1,1,1,0,0
2124,2,2,0,0,0
2125,0,0,0,1,0
2126,1,2,2,0,0
2127,0,0,0,1,0
2128,1,0,0,0,0
2129,2,1,2,0,0
2130,2,2,1,0,0
2131,1,2,1,0,0
2132,2,2,0,0,0
2133,1,1,2,0,0
2134,2,1,0,0,0
2135,1,0,1,0,0
2136,0,2,2,0,0
2137,1,1,2,0,0
2138,1,2,1,0,0
2139,1,2,1,0,0
2140,0,0,1,1,0
2141,2,0,1,0,0
2142,1,0,2,0,0
2143,1,0,2,0,0
2144,1,2,1,0,0
2145,0,1,1,0,0
2146,1,1,0,0,0
2147,1,0,2,0,0
2148,1,2,2,0,0
2149,0,2,2,0,0
2150,2,1,0,0,0
2151,1,2,2,0,0
2152,1,0,1,0,0
2153,2,2,1,0,0
2154,0,0,2,1,0
2155,0,1,0,0,0
2156,2,1,0,0,0
2157,1,1,1,0,0
2158,2,0,1,0,0
2159,1,0,1,0,0
2160,0,1,1,0,0
2161,0,1,2,0,0
2162,1,0,0,0,0
2163,2,2,0,0,0
2164,0,1,0,0,0
2165,2,2,0,0,0
2166,1,2,1,0,0
2167,2,0,1,0,0
2168,1,2,2,0,0
2169,2,0,1,0,0
2170,1,0,1,0,0
2171,2,2,2,0,0
2172,2,2,2,0,0
2173,2,2,2,0,0
2174,2,2,0,0,0
2175,1,2,1,0,0
2176,1,0,2,0,0
2177,0,1,1,0,0
2178,0,2,2,0,0
2179,2,2,0,0,0
2180,2,1,1,0,0
2181,1,2,1,0,0
2182,0,2,0,0,0
2183,0,0,0,1,0
2184,0,2,2,0,0
2185,1,1,0,0,0
2186,1,0,1,0,0
2187,1,1,2,0,0
2188,2,0,0,0,0
2189,1,2,2,0,0
2190,2,1,0,0,0
2191,2,1,1,0,0
2192,2,1,1,0,0
2193,0,1,1,0,0
2194,0,2,1,0,0
2195,0,0,1,1,0
2196,1,0,1,0,0
2197,2,1,0,0,0
2198,1,1,0,0,0
2199,0,2,1,0,0
2200,1,1,1,0,0
2201,2,1,1,0,0
2202,2,0,0,0,0
2203,0,0,1,1,0
2204,1,0,0,0,0
2205,0,0,2,1,0
2206,0,0,0,1,0
2207,2,1,0,0,0
2208,2,0,1,0,0
2209,0,1,0,0,0
2210,1,2,1,0,0
2211,2,0,1,0,0
2212,2,2,0,0,0
2213,0,0,0,1,0
2214,1,0,2,0,0
2215,0,2,1,0,0
2216,2,2,0,0,0
2217,2,1,2,0,0
2218,2,2,0,0,0
2219,2,2,2,0,0
2220,0,1,1,0,0
2221,1,1,0,0,0
2222,0,0,0,1,0
2223,1,2,0,0,0
2224,2,1,0,0,0
2225,1,2,1,0,0
